DATE,unit,avg_price,price_per_kg,volume,max_price,min_price
2025-05-03,10kg상자,2339.77,2339.77,423511.5,,
2025-05-05,10kg상자,1971.98,1971.98,713207.0,,
2025-05-06,10kg상자,1858.77,1858.77,336180.0,,
2025-05-07,10kg상자,1758.81,1758.81,133310.0,,
2025-05-08,10kg상자,1809.82,1809.82,308984.0,,
2025-05-09,10kg상자,1804.86,1804.86,318772.0,,
2025-05-10,10kg상자,1849.64,1849.64,93659.0,,
2025-05-12,10kg상자,1789.53,1789.53,468026.0,,
2025-05-13,10kg상자,1862.1,1862.1,290579.0,,
2025-05-14,10kg상자,1935.06,1935.06,329800.0,,
2025-05-15,10kg상자,1878.57,1878.57,401309.0,,
2025-05-16,10kg상자,1870.01,1870.01,562267.0,,
2025-05-17,10kg상자,1798.27,1798.27,401521.0,,
2025-05-19,10kg상자,1732.46,1732.46,555135.0,,
2025-05-20,10kg상자,1741.08,1741.08,297234.0,,
2025-05-21,10kg상자,1829.5,1829.5,190791.0,,
2025-05-22,10kg상자,1817.98,1817.98,336208.0,,
2025-05-23,10kg상자,1852.33,1852.33,337859.0,,
2025-05-24,10kg상자,1971.28,1971.28,305210.0,,
2025-05-26,10kg상자,2102.8,2102.8,460484.0,,
2025-05-27,10kg상자,2151.02,2151.02,265268.0,,
2025-05-28,10kg상자,2171.01,2171.01,300639.0,,
2025-05-29,10kg상자,2189.46,2189.46,333931.0,,
2025-05-30,10kg상자,2293.17,2293.17,389527.0,,
2025-05-31,10kg상자,2176.26,2176.26,358212.0,,
2025-06-02,10kg상자,1879.65,1879.65,593850.0,,
2025-06-03,10kg상자,1814.05,1814.05,397578.0,,
2025-06-04,10kg상자,1764.01,1764.01,185600.0,,
2025-06-05,10kg상자,1772.22,1772.22,288332.0,,
2025-06-06,10kg상자,1745.04,1745.04,279080.0,,
2025-06-07,10kg상자,1729.3,1729.3,67952.0,,
2025-06-09,10kg상자,1727.94,1727.94,60845.0,,
2025-06-10,10kg상자,1764.36,1764.36,46992.0,,
2025-06-11,10kg상자,1817.12,1817.12,122751.0,,
2025-06-12,10kg상자,1764.2,1764.2,244715.0,,
2025-06-13,10kg상자,1795.61,1795.61,468993.0,,
2025-06-14,10kg상자,1773.54,1773.54,254453.0,,
2025-06-16,10kg상자,1795.46,1795.46,351943.0,,
2025-06-17,10kg상자,1876.72,1876.72,204451.0,,
2025-06-18,10kg상자,1792.21,1792.21,173832.0,,
2025-06-19,10kg상자,1805.46,1805.46,164296.0,,
2025-06-20,10kg상자,1807.36,1807.36,182122.0,,
2025-06-21,10kg상자,1773.99,1773.99,116364.0,,
2025-06-23,10kg상자,1894.96,1894.96,146704.0,,
2025-06-24,10kg상자,2155.89,2155.89,132277.0,,
2025-06-25,10kg상자,2189.84,2189.84,103732.0,,
2025-06-26,10kg상자,2279.94,2279.94,112327.0,,
2025-06-27,10kg상자,2198.46,2198.46,98595.6,,
2025-06-28,10kg상자,2194.27,2194.27,112567.0,,
2025-06-30,10kg상자,1923.57,1923.57,223005.0,,
2025-07-01,10kg상자,1916.7,1916.7,66202.0,,
2025-07-02,10kg상자,1920.91,1920.91,40195.0,,
2025-07-03,10kg상자,1781.2,1781.2,85503.0,,
2025-07-04,10kg상자,1895.97,1895.97,122530.0,,
2025-07-05,10kg상자,2099.07,2099.07,98182.0,,
2025-07-07,10kg상자,2119.05,2119.05,221328.0,,
2025-07-08,10kg상자,2095.59,2095.59,127803.0,,
2025-07-09,10kg상자,2034.02,2034.02,119390.0,,
2025-07-10,10kg상자,2114.96,2114.96,35161.0,,
2025-07-11,10kg상자,2138.8,2138.8,89077.0,,
2025-07-12,10kg상자,2248.34,2248.34,89176.0,,
2025-07-14,10kg상자,2338.46,2338.46,123879.0,,
2025-07-15,10kg상자,2174.52,2174.52,76327.0,,
2025-07-16,10kg상자,2136.34,2136.34,76488.0,,
2025-07-17,10kg상자,1981.03,1981.03,71748.0,,
2025-07-18,10kg상자,2034.58,2034.58,51805.0,,
2025-07-19,10kg상자,2054.17,2054.17,42467.0,,
2025-07-21,10kg상자,2598.28,2598.28,63769.0,,
2025-07-22,10kg상자,1763.39,1763.39,44192.0,,
2025-07-23,10kg상자,1957.71,1957.71,41991.0,,
2025-07-24,10kg상자,2097.77,2097.77,53644.0,,
2025-07-25,10kg상자,2384.86,2384.86,55101.0,,
2025-07-26,10kg상자,2119.3,2119.3,64446.0,,
2025-07-28,10kg상자,2082.93,2082.93,119352.0,,
2025-07-29,10kg상자,2143.28,2143.28,92597.0,,
2025-07-30,10kg상자,2227.65,2227.65,97778.0,,
2025-07-31,10kg상자,2006.1,2006.1,98652.0,,
2025-08-01,10kg상자,2184.79,2184.79,105892.0,,
2025-08-02,10kg상자,1549.03,1549.03,18640.0,,
2025-08-04,10kg상자,2005.02,2005.02,153280.0,,
2025-08-05,10kg상자,2112.94,2112.94,112729.0,,
2025-08-06,10kg상자,2115.02,2115.02,107906.0,,
2025-08-07,10kg상자,2106.67,2106.67,95420.0,,
2025-08-08,10kg상자,2232.74,2232.74,97714.0,,
2025-08-09,10kg상자,2307.99,2307.99,115232.0,,
2025-08-11,10kg상자,2420.18,2420.18,149031.0,,
2025-08-12,10kg상자,2504.34,2504.34,89400.0,,
2025-08-13,10kg상자,2571.59,2571.59,100043.0,,
2025-08-14,10kg상자,2910.47,2910.47,110555.0,,
2025-08-15,10kg상자,2818.38,2818.38,131878.0,,
2025-08-16,10kg상자,2493.55,2493.55,162611.0,,
2025-08-18,10kg상자,2347.0,2347.0,222009.0,,
2025-08-19,10kg상자,2249.28,2249.28,122350.0,,
2025-08-20,10kg상자,2346.24,2346.24,123654.0,,
2025-08-21,10kg상자,2477.81,2477.81,123437.0,,
2025-08-22,10kg상자,2826.46,2826.46,121464.0,,
2025-08-23,10kg상자,2674.01,2674.01,140211.0,,
2025-08-25,10kg상자,2607.96,2607.96,208928.0,,
2025-08-26,10kg상자,2539.35,2539.35,118190.0,,
2025-08-27,10kg상자,2544.77,2544.77,99149.0,,
2025-08-28,10kg상자,2715.32,2715.32,109765.0,,
2025-08-29,10kg상자,2898.79,2898.79,103429.0,,
2025-08-30,10kg상자,2898.97,2898.97,119746.0,,
2025-09-01,10kg상자,2612.82,2612.82,148637.0,,
2025-09-02,10kg상자,2774.38,2774.38,95669.0,,
2025-09-03,10kg상자,2737.95,2737.95,93342.0,,
2025-09-04,10kg상자,2833.07,2833.07,88846.0,,
2025-09-05,10kg상자,2994.34,2994.34,108248.0,,
2025-09-06,10kg상자,2657.78,2657.78,113308.0,,
2025-09-08,10kg상자,2604.04,2604.04,166474.0,,
2025-09-09,10kg상자,2591.77,2591.77,104578.0,,
2025-09-10,10kg상자,2586.64,2586.64,108678.5,,
2025-09-11,10kg상자,2522.09,2522.09,99955.1,,
2025-09-12,10kg상자,2636.79,2636.79,108028.0,,
2025-09-13,10kg상자,2656.87,2656.87,118476.0,,
2025-09-15,10kg상자,2656.05,2656.05,192701.0,,
2025-09-16,10kg상자,2635.87,2635.87,117537.0,,
2025-09-17,10kg상자,2458.91,2458.91,145498.0,,
2025-09-18,10kg상자,2323.98,2323.98,151925.0,,
2025-09-19,10kg상자,2290.81,2290.81,145223.0,,
2025-09-20,10kg상자,2315.84,2315.84,136246.0,,
2025-09-22,10kg상자,2377.02,2377.02,206152.0,,
2025-09-23,10kg상자,3081.89,3081.89,119641.0,,
2025-09-24,10kg상자,2835.01,2835.01,115329.0,,
2025-09-25,10kg상자,3168.73,3168.73,111468.0,,
2025-09-26,10kg상자,3003.34,3003.34,130862.1,,
2025-09-27,10kg상자,2933.83,2933.83,139006.0,,
2025-09-29,10kg상자,2860.57,2860.57,266576.0,,
2025-09-30,10kg상자,2683.91,2683.91,188549.0,,
2025-10-01,10kg상자,2703.23,2703.23,180019.0,,
2025-10-02,10kg상자,2573.67,2573.67,178504.2,,
2025-10-03,10kg상자,2551.13,2551.13,160581.0,,
2025-10-04,10kg상자,2456.46,2456.46,144244.0,,
2025-10-09,10kg상자,1964.61,1964.61,147865.0,,
2025-10-10,10kg상자,2357.62,2357.62,135545.0,,
2025-10-11,10kg상자,2519.05,2519.05,144486.0,,
2025-10-13,10kg상자,2472.15,2472.15,191601.0,,
2025-10-14,10kg상자,2390.07,2390.07,115389.0,,
2025-10-15,10kg상자,2621.15,2621.15,108436.0,,
2025-10-16,10kg상자,2745.52,2745.52,92015.0,,
2025-10-17,10kg상자,3264.0,3264.0,98557.0,,
2025-10-18,10kg상자,3612.7,3612.7,121729.0,,
2025-10-20,10kg상자,3015.75,3015.75,179031.0,,
2025-10-21,10kg상자,2989.15,2989.15,97608.0,,
2025-10-22,10kg상자,2808.87,2808.87,123766.0,,
2025-10-23,10kg상자,2860.88,2860.88,94287.0,,
2025-10-24,10kg상자,2839.02,2839.02,108249.0,,
2025-10-25,10kg상자,2701.23,2701.23,130063.0,,
2025-10-27,10kg상자,2723.74,2723.74,180718.0,,
2025-10-28,10kg상자,2887.46,2887.46,107981.0,,
2025-10-29,10kg상자,2815.04,2815.04,126980.0,,
2025-10-30,10kg상자,3005.68,3005.68,93060.0,,
2025-10-31,10kg상자,3338.21,3338.21,139274.0,,
2025-11-01,10kg상자,2562.67,2562.67,35140.0,,
2025-11-03,10kg상자,2547.81,2547.81,227823.0,,
2025-11-04,10kg상자,2438.05,2438.05,124128.0,,
2025-11-05,10kg상자,2241.37,2241.37,111419.0,,
2025-11-06,10kg상자,2260.16,2260.16,104554.0,,
2025-11-07,10kg상자,2305.82,2305.82,114889.0,,
2025-11-08,10kg상자,2125.62,2125.62,109695.0,,
2025-11-10,10kg상자,2153.11,2153.11,163013.0,,
2025-11-11,10kg상자,2321.62,2321.62,96544.0,,
2025-11-12,10kg상자,2401.26,2401.26,95419.0,,
2025-11-13,10kg상자,2529.14,2529.14,80208.0,,
2025-11-14,10kg상자,2608.81,2608.81,97170.0,,
2025-11-15,10kg상자,2667.33,2667.33,91022.0,,
2025-11-17,10kg상자,2689.59,2689.59,141629.0,,
2025-11-18,10kg상자,2759.93,2759.93,98344.0,,
2025-11-19,10kg상자,2581.95,2581.95,90403.9,,
2025-11-20,10kg상자,2696.41,2696.41,71414.0,,
2025-11-21,10kg상자,2549.73,2549.73,81693.0,,
2025-11-22,10kg상자,2535.58,2535.58,82468.0,,
2025-11-24,10kg상자,2433.69,2433.69,125512.0,,
2025-11-25,10kg상자,2858.39,2858.39,83788.0,,
2025-11-26,10kg상자,2800.71,2800.71,87009.0,,
2025-11-27,10kg상자,2931.85,2931.85,85916.0,,
2025-11-28,10kg상자,2819.51,2819.51,77899.3,,
2025-11-29,10kg상자,2765.1,2765.1,94118.4,,
2025-12-01,10kg상자,2771.74,2771.74,141925.0,,
2025-12-02,10kg상자,2754.18,2754.18,90502.0,,
2025-12-03,10kg상자,2672.55,2672.55,99746.0,,
2025-12-04,10kg상자,2603.17,2603.17,95851.0,,
2025-12-05,10kg상자,2548.68,2548.68,91515.0,,
2025-12-06,10kg상자,2534.05,2534.05,96985.5,,
2025-12-08,10kg상자,2513.35,2513.35,175967.2,,
2025-12-09,10kg상자,2606.05,2606.05,93294.7,,
2025-12-10,10kg상자,2543.89,2543.89,104635.0,,
2025-12-11,10kg상자,2600.45,2600.45,101886.9,,
2025-12-12,10kg상자,2637.97,2637.97,114571.9,,
2025-12-13,10kg상자,2506.71,2506.71,41268.0,,
2025-12-15,10kg상자,2509.8,2509.8,242347.0,,
2025-12-16,10kg상자,2653.78,2653.78,96629.0,,
2025-12-17,10kg상자,2650.62,2650.62,97905.6,,
2025-12-18,10kg상자,2670.76,2670.76,120393.0,,
2025-12-19,10kg상자,2729.72,2729.72,96476.5,,
2025-12-20,10kg상자,2927.12,2927.12,122771.5,,
2025-12-22,10kg상자,2971.86,2971.86,197669.0,,
2025-12-23,10kg상자,2962.74,2962.74,111535.4,,
2025-12-24,10kg상자,2997.97,2997.97,100820.5,,
2025-12-25,10kg상자,3005.35,3005.35,107866.0,,
2025-12-26,10kg상자,3064.82,3064.82,92932.0,,
2025-12-27,10kg상자,2893.57,2893.57,97018.0,,
2025-12-29,10kg상자,3294.1,3294.1,176412.0,,
2025-12-30,10kg상자,3624.0,3624.0,110635.0,,
2025-12-31,10kg상자,3806.07,3806.07,119014.0,,
2026-01-01,10kg상자,45500.0,4550.0,120.0,45500.0,45500.0
2026-01-02,10kg상자,42435.0,4244.0,5897.0,70100.0,13000.0
2026-01-03,10kg상자,36602.0,3660.0,422884.0,334075.0,5000.0
2026-01-05,10kg상자,36468.0,3647.0,343739.0,180405.0,4167.0
2026-01-06,10kg상자,34664.0,3466.0,180187.0,240670.0,5556.0
2026-01-07,10kg상자,36147.0,3615.0,231776.0,211120.0,4167.0
2026-01-08,10kg상자,36920.0,3692.0,163179.0,221275.0,7222.0
2026-01-09,10kg상자,36593.0,3659.0,231502.0,111900.0,6667.0
2026-01-10,10kg상자,36189.0,3619.0,189507.0,216958.0,4583.0
2026-01-12,10kg상자,36070.0,3607.0,367419.0,110188.0,4000.0
2026-01-13,10kg상자,34727.0,3473.0,193492.0,211185.0,5556.0
2026-01-14,10kg상자,34500.0,3450.0,225919.0,175680.0,5000.0
2026-01-15,10kg상자,33943.0,3394.0,201952.0,80000.0,5000.0
2026-01-16,10kg상자,35755.0,3576.0,232620.0,114930.0,5000.0
2026-01-17,10kg상자,35969.0,3597.0,222373.0,125018.0,1600.0
2026-01-19,10kg상자,37004.0,3700.0,407079.0,106498.0,5556.0
2026-01-20,10kg상자,35195.0,3520.0,199196.0,4000000.0,3000.0
2026-01-21,10kg상자,32824.0,3282.0,256338.0,106016.0,6019.0
2026-01-22,10kg상자,31373.0,3137.0,166849.0,115684.0,5556.0
2026-01-23,10kg상자,31195.0,3120.0,351983.0,237630.0,4583.0
2026-01-24,10kg상자,31351.0,3135.0,266597.0,222190.0,2000.0
2026-01-26,10kg상자,31111.0,3111.0,552823.0,212595.0,3833.0
2026-01-27,10kg상자,32040.0,3204.0,274647.0,100000.0,2500.0
2026-01-28,10kg상자,32009.0,3201.0,354407.0,243610.0,6000.0
2026-01-29,10kg상자,32520.0,3252.0,278198.0,102000.0,5000.0
2026-01-30,10kg상자,32466.0,3247.0,373266.0,93724.0,4000.0
2026-01-31,10kg상자,33325.0,3333.0,298565.0,262610.0,5833.0
2026-02-02,10kg상자,34371.0,3437.0,600995.0,263025.0,2500.0
2026-02-03,10kg상자,34318.0,3432.0,300320.0,191110.0,5556.0
2026-02-04,10kg상자,33560.0,3356.0,405959.0,180720.0,0.0
2026-02-05,10kg상자,35215.0,3521.0,300886.0,263880.0,2500.0
2026-02-06,10kg상자,34676.0,3468.0,443005.0,262945.0,6875.0
2026-02-07,10kg상자,34186.0,3419.0,365519.0,257660.0,5000.0
2026-02-09,10kg상자,34140.0,3414.0,685164.0,263265.0,5903.0
2026-02-10,10kg상자,47222.0,4722.0,367440.0,4202700.0,5556.0
2026-02-11,10kg상자,33849.0,3385.0,440466.0,91000.0,5000.0
2026-02-12,10kg상자,44553.0,4455.0,385960.0,5000000.0,0.0
2026-02-13,10kg상자,43804.0,4380.0,487943.0,5000000.0,6500.0
2026-02-14,10kg상자,43506.0,4351.0,484997.0,4623300.0,1500.0
2026-02-15,10kg상자,27365.0,2736.0,24102.0,91000.0,9500.0
2026-02-16,10kg상자,22996.0,2300.0,573682.0,163995.0,1481.0
2026-02-19,10kg상자,28140.0,2814.0,22028.0,74730.0,8875.0
2026-02-20,10kg상자,21819.0,2182.0,1154859.0,86000.0,0.0
2026-02-21,10kg상자,21072.0,2107.0,618222.0,207628.0,2000.0
2026-02-23,10kg상자,20826.0,2083.0,903046.0,290000.0,2000.0
2026-02-24,10kg상자,21267.0,2127.0,475422.0,186200.0,0.0
2026-02-25,10kg상자,21316.0,2132.0,491815.0,88960.0,2500.0
2026-02-26,10kg상자,23075.0,2307.0,402645.0,150100.0,1260.0
2026-02-27,10kg상자,24214.0,2421.0,469527.0,73850.0,2000.0
2026-02-28,10kg상자,30359.0,3036.0,453232.0,3048100.0,3300.0
2026-03-02,10kg상자,28430.0,2843.0,806573.0,2837200.0,2500.0
2026-03-03,10kg상자,26823.0,2682.0,407972.0,89460.0,4900.0
2026-03-04,10kg상자,31088.0,3109.0,511261.0,4045400.0,0.0
2026-03-05,10kg상자,27962.0,2796.0,390173.0,201065.0,2000.0
2026-03-06,10kg상자,28094.0,2809.0,548268.0,226545.0,2000.0
2026-03-07,10kg상자,26238.0,2624.0,223501.0,68000.0,3900.0
2026-03-09,10kg상자,30258.0,3026.0,1007099.0,3994200.0,2000.0
2026-03-10,10kg상자,26552.0,2655.0,491468.0,206465.0,3000.0
2026-03-11,10kg상자,25027.0,2503.0,527838.0,82037.0,2000.0
2026-03-12,10kg상자,26136.0,2614.0,446223.0,170280.0,3000.0
2026-03-13,10kg상자,25577.0,2558.0,532203.0,186930.0,3200.0
2026-03-14,10kg상자,25251.0,2525.0,563068.0,186615.0,2500.0
2026-03-16,10kg상자,24324.0,2432.0,1069205.0,188090.0,1333.0
2026-03-17,10kg상자,24404.0,2440.0,585393.0,262000.0,1167.0
2026-03-18,10kg상자,22713.0,2271.0,733800.0,192190.0,2000.0
2026-03-19,10kg상자,22674.0,2267.0,601183.0,191840.0,3859.0
2026-03-20,10kg상자,21013.0,2101.0,735070.0,156220.0,2200.0
2026-03-21,10kg상자,20313.0,2031.0,647968.0,186915.0,2500.0
2026-03-23,10kg상자,19914.0,1991.0,1175823.0,176215.0,2000.0
2026-03-24,10kg상자,20600.0,2060.0,717392.0,123200.0,1000.0
2026-03-25,10kg상자,21740.0,2174.0,777472.0,83098.0,2000.0
2026-03-26,10kg상자,21787.0,2179.0,767725.0,178585.0,3000.0
2026-03-27,10kg상자,20551.0,2055.0,842826.0,65256.0,3241.0
2026-03-28,10kg상자,23916.0,2392.0,795586.0,3783700.0,1000.0
2026-03-30,10kg상자,18563.0,1856.0,1482020.0,180635.0,2778.0
2026-03-31,10kg상자,18734.0,1873.0,593551.0,56000.0,2000.0
